source,target,sign
KLF13,BCL9L,-1
KLF13,DNAJB1,-1
KLF13,EML2,-1
KLF13,ERCC1,-1
KLF13,FASN,-1
KLF13,FCHO1,-1
KLF13,FKBP5,-1
KLF13,FSCN1,-1
KLF13,KLHL21,-1
KLF13,LTBP4,-1
KLF13,NDST1,-1
KLF13,NFIC,-1
KLF13,OAZ1,-1
KLF13,PISD,-1
KLF13,PKNOX1,-1
KLF13,PLEC,-1
KLF13,PTOV1,-1
KLF13,RAPGEF3,-1
KLF13,RCSD1,-1
KLF13,REST,-1
KLF13,SAMD11,-1
KLF13,SLC1A5,-1
KLF13,SNX8,-1
KLF13,TBC1D14,-1
KLF13,TYRO3,-1
KLF3,ADD3,1
KLF3,ARHGAP5,1
KLF3,BTBD3,1
KLF3,CACHD1,1
KLF3,CAST,1
KLF3,GNG12,1
KLF3,KCNK1,1
KLF3,MECOM,1
KLF3,MYO5A,1
KLF3,STRBP,1
KLF3,STXBP6,1
KLF3,TRIO,1
KLF3,TSPAN12,1
KLF5,FOXQ1,1
KLF5,JUP,1
KLF5,LAMB3,1
KLF5,PTK6,1
KLF5,ACTN1,1
KLF5,ADAP1,1
KLF5,AGRN,1
KLF5,AHNAK2,1
KLF5,ALDH3A2,1
KLF5,ANXA2,1
KLF5,B3GNT3,1
KLF5,BAIAP2L1,1
KLF5,CANT1,1
KLF5,CD9,1
KLF5,CIRBP,1
KLF5,CLDN4,1
KLF5,COL4A2,1
KLF5,DGKQ,1
KLF5,DIAPH1,1
KLF5,DVL1,1
KLF5,ECE1,1
KLF5,ELF3,1
KLF5,EPHA2,1
KLF5,ERBB2,1
KLF5,ESRP2,1
KLF5,FA2H,1
KLF5,GPR137,1
KLF5,GPRC5A,1
KLF5,GPX4,1
KLF5,KIAA1522,1
KLF5,KRT8,1
KLF5,LGALS3,1
KLF5,LLGL2,1
KLF5,LNX2,1
KLF5,LSR,1
KLF5,LTBP3,1
KLF5,LTBP4,1
KLF5,MIB2,1
KLF5,MIDN,1
KLF5,MKNK2,1
KLF5,MYH14,1
KLF5,MYO1C,1
KLF5,MYO5B,1
KLF5,NFE2L2,1
KLF5,PLEC,1
KLF5,PPL,1
KLF5,PPP1R13L,1
KLF5,PRKCZ,1
KLF5,PTCH1,1
KLF5,RAB11A,1
KLF5,RAB11FIP1,1
KLF5,RALGDS,1
KLF5,RBM47,1
KLF5,RXRA,1
KLF5,S100A16,1
KLF5,SCNN1A,1
KLF5,SDC1,1
KLF5,SH2D3A,1
KLF5,SLC2A1,1
KLF5,SLC48A1,1
KLF5,SPIRE2,1
KLF5,SREBF1,1
KLF5,STX1A,1
KLF5,TCF3,1
KLF5,TECR,1
KLF5,TJP3,1
KLF5,WWC1,1
KLF5,YWHAZ,1
KLF5,ZBTB7C,1
KLF5,ZNF217,1
KLF6,LTC4S,1
KLF6,CDH1,1
KLF6,IGF1R,1
KLF6,ACTN1,1
KLF6,ANXA2,1
KLF6,AREG,1
KLF6,ARID5B,1
KLF6,ASAP1,1
KLF6,CLIP2,1
KLF6,CTNNBIP1,1
KLF6,DUSP10,1
KLF6,EHD1,1
KLF6,EPS8,1
KLF6,ERRFI1,1
KLF6,ETS1,1
KLF6,ETS2,1
KLF6,IER5,1
KLF6,IRF1,1
KLF6,ITGB1,1
KLF6,LDLR,1
KLF6,LHFPL2,1
KLF6,LMNA,1
KLF6,LRRFIP1,1
KLF6,LTBP4,1
KLF6,MACF1,1
KLF6,MSI2,1
KLF6,MYH9,1
KLF6,NEDD9,1
KLF6,PLEC,1
KLF6,PTP4A1,1
KLF6,RBCK1,1
KLF6,RND3,1
KLF6,SH3BP2,1
KLF6,SH3BP4,1
KLF6,SH3RF1,1
KLF6,SREBF1,1
KLF6,TACC1,1
KLF6,TECR,1
KLF6,TSPAN14,1
KLF6,VMP1,1
KLF6,WFS1,1
KLF6,WWTR1,1
KLF6,XXYLT1,1
KLF6,ZFP36L1,1
KLF6,ZFP36L2,1
KLF9,ACTN1,1
KLF9,AFAP1,1
KLF9,AGRN,1
KLF9,AMPD2,1
KLF9,APBB2,1
KLF9,ARHGEF2,1
KLF9,ARID5B,1
KLF9,ASPSCR1,1
KLF9,BCAR1,1
KLF9,CACHD1,1
KLF9,CMIP,1
KLF9,DGKZ,1
KLF9,ECE1,1
KLF9,EGFR,1
KLF9,EPHB3,1
KLF9,EPHB4,1
KLF9,FCHO1,1
KLF9,FGFR3,1
KLF9,FOXO3,1
KLF9,FYN,1
KLF9,GPRC5B,1
KLF9,GSN,1
KLF9,HIVEP3,1
KLF9,HPCAL1,1
KLF9,IFFO2,1
KLF9,IQSEC1,1
KLF9,KIAA1522,1
KLF9,LFNG,1
KLF9,MACF1,1
KLF9,MAFK,1
KLF9,MED15,1
KLF9,MEF2D,1
KLF9,NADK,1
KLF9,NCOR2,1
KLF9,NCS1,1
KLF9,NFATC2,1
KLF9,NFIC,1
KLF9,PCBP3,1
KLF9,PER1,1
KLF9,PHC2,1
KLF9,PHLDB1,1
KLF9,PLEC,1
KLF9,POR,1
KLF9,POU3F2,1
KLF9,RAB11FIP4,1
KLF9,RAP1GAP,1
KLF9,RGS12,1
KLF9,RXRA,1
KLF9,SAMD11,1
KLF9,SASH1,1
KLF9,SEC14L1,1
KLF9,SH3BP2,1
KLF9,SH3KBP1,1
KLF9,SH3TC1,1
KLF9,SHROOM2,1
KLF9,SLC4A2,1
KLF9,SYNJ2,1
KLF9,TACC1,1
KLF9,TBC1D24,1
KLF9,TNK2,1
KLF9,TNS1,1
KLF9,TRIOBP,1
KLF9,TSC22D3,1
KLF9,VAV2,1
LEF1,AR,1
LEF1,BIRC5,1
LEF1,CCL7,1
LEF1,CCND1,1
LEF1,CDX1,1
LEF1,CTNNB1,1
LEF1,DCT,1
LEF1,DSP,-1
LEF1,EDA,1
LEF1,MYC,1
LEF1,NT5E,1
LEF1,RAG2,1
LEF1,SNAI2,1
LEF1,TCF3,1
LHX2,CCND1,1
LHX2,CDK14,1
LHX2,FMN2,1
LHX2,GLIS3,1
LHX2,MID1,1
LHX2,MITF,1
LHX2,SOX6,1
LHX2,ZBTB20,1
LHX2,ZNF608,1
LYL1,CBFA2T3,1
LYL1,EGFL7,1
LYL1,PTK2B,1
LYL1,ARHGAP22,1
LYL1,ARHGAP25,1
LYL1,ARHGEF2,1
LYL1,BIN1,1
LYL1,CACNA1C,1
LYL1,CACNA2D4,1
LYL1,CCDC88C,1
LYL1,CCM2,1
LYL1,CCND3,1
LYL1,CD34,1
LYL1,CD53,1
LYL1,CHST12,1
LYL1,CLIP2,1
LYL1,CMKLR1,1
LYL1,CMTM7,1
LYL1,CSF1R,1
LYL1,CSK,1
LYL1,CUEDC1,1
LYL1,CYBB,1
LYL1,DGKZ,1
LYL1,DYSF,1
LYL1,ELMO1,1
LYL1,FAM78A,1
LYL1,FAR2,1
LYL1,FMNL3,1
LYL1,GNG2,1
LYL1,GYPC,1
LYL1,HDAC4,1
LYL1,HHEX,1
LYL1,HIVEP3,1
LYL1,HLX,1
LYL1,HPCAL1,1
LYL1,IKZF1,1
LYL1,INPP5D,1
LYL1,IQGAP2,1
LYL1,ITGB2,1
LYL1,KCNAB2,1
LYL1,KCTD12,1
LYL1,LAPTM5,1
LYL1,LMO2,1
LYL1,MAD1L1,1
LYL1,NSMCE1,1
LYL1,PIK3CG,1
LYL1,PLCG2,1
LYL1,PLD3,1
LYL1,PLEC,1
LYL1,PLEKHO1,1
LYL1,PLXNA2,1
LYL1,PPP1R9B,1
LYL1,PRAM1,1
LYL1,PREX1,1
LYL1,PRR5,1
LYL1,PRR5L,1
LYL1,RAB37,1
LYL1,RAC2,1
LYL1,RIN3,1
LYL1,SASH3,1
LYL1,SH2B3,1
LYL1,SH3BGRL3,1
LYL1,SH3KBP1,1
LYL1,SIPA1,1
LYL1,ST3GAL2,1
LYL1,ST6GAL1,1
LYL1,STAB1,1
LYL1,STK10,1
LYL1,STXBP5,1
LYL1,TAL1,1
LYL1,TMC6,1
LYL1,TNFAIP8,1
LYL1,TRPM2,1
LYL1,UNC13D,1
LYL1,VAV1,1
LYL1,VPS13D,1
MAF,FRMD4B,1
MAF,IL2RA,1
MAF,IL4R,1
MAF,ARHGAP25,1
MAF,ARHGEF3,1
MAF,ARL4C,1
MAF,BRD4,1
MAF,CYTH1,1
MAF,DOCK10,1
MAF,FAM78A,1
MAF,FGD3,1
MAF,FOXK1,1
MAF,GALM,1
MAF,GRAMD4,1
MAF,LEF1,1
MAF,LTBP3,1
MAF,MAP3K12,1
MAF,MAP3K14,1
MAF,OSBPL3,1
MAF,PDE4D,1
MAF,PSTPIP1,1
MAF,RGS10,1
MAF,SFXN1,1
MAF,SH3BP5,1
MAF,SH3KBP1,1
MAF,SH3TC1,1
MAF,SMAD3,1
MAF,SPON2,1
MAF,STAB1,1
MAF,TBC1D14,1
MAF,TECR,1
MAF,TMSB4X,1
MAFB,DSE,1
MAFB,TBC1D14,1
MAFB,ADAMTS2,1
MAFB,AKAP13,1
MAFB,ANKRD17,1
MAFB,APBB2,1
MAFB,APPL2,1
MAFB,ARHGAP24,1
MAFB,CACNA1D,1
MAFB,CACNA2D3,1
MAFB,CLIP4,1
MAFB,CPEB4,1
MAFB,DAAM1,1
MAFB,DIP2C,1
MAFB,DOCK4,1
MAFB,DST,1
MAFB,DTNA,1
MAFB,ELMO1,1
MAFB,FLNB,1
MAFB,FMN1,1
MAFB,HDAC4,1
MAFB,JMJD1C,1
MAFB,KCNMB2,1
MAFB,KLF9,1
MAFB,MMP9,1
MAFB,MTSS1,1
MAFB,NAV2,1
MAFB,NBAS,1
MAFB,PCSK2,1
MAFB,PHLDB2,1
MAFB,PRDM1,1
MAFB,PREX1,1
MAFB,RTN1,1
MAFB,SEC14L1,1
MAFB,SLC39A11,1
MAFB,SMYD3,1
MAFB,SNX29,1
MAFB,SOX9,1
MAFB,SPAG9,1
MAFB,SRPK2,1
MAFB,ST18,1
MAFB,SYNE1,1
MAFB,TACC2,1
MAFB,TBXAS1,1
MAFB,TJP2,1
MAFB,TNS3,1
MAFB,TRIO,1
MAFB,WDFY3,1
MAFB,ZBTB20,1
MAFB,ZMIZ1,1
MAFB,ZNF407,1
MAFF,OXTR,1
MAFF,RAPGEF5,1
MAFF,ARHGEF3,1
MAFF,ARID5B,1
MAFF,BCAS3,1
MAFF,BHLHE40,1
MAFF,CCDC150,1
MAFF,CD55,1
MAFF,CDK14,1
MAFF,CHN2,1
MAFF,CPEB4,1
MAFF,CTNND2,1
MAFF,CYTH1,1
MAFF,DAAM1,1
MAFF,DLG2,1
MAFF,DST,1
MAFF,FLNB,1
MAFF,FMN1,1
MAFF,JMJD1C,1
MAFF,LRP1B,1
MAFF,PALLD,1
MAFF,PDE4B,1
MAFF,PDE4D,1
MAFF,PDLIM5,1
MAFF,PHLDB2,1
MAFF,PLXNA2,1
MAFF,PRKAG2,1
MAFF,PRKCH,1
MAFF,RABGAP1L,1
MAFF,RAPGEF1,1
MAFF,RGS3,1
MAFF,SEC14L1,1
MAFF,SLC8A1,1
MAFF,SMOX,1
MAFF,TBC1D14,1
MAFF,TEC,1
MAFF,TIAM2,1
MAFF,TJP2,1
MAFF,TLN2,1
MAFF,VGLL4,1
MAFF,WWP2,1
MAFG,NQO1,1
MAFG,EIF4G3,1
MAFG,ABCC1,1
MAFG,ABL1,1
MAFG,ABLIM3,1
MAFG,ARHGEF3,1
MAFG,CEP112,1
MAFG,CTIF,1
MAFG,DCHS2,1
MAFG,EGLN3,1
MAFG,FGF13,1
MAFG,FMN1,1
MAFG,HDAC4,1
MAFG,KAZN,1
MAFG,KSR1,1
MAFG,LYPLAL1,1
MAFG,MED15,1
MAFG,PDE4D,1
MAFG,PLXNA2,1
MAFG,RAPGEF1,1
MAFG,RERE,1
MAFG,RGS3,1
MAFG,SAMD4A,1
MAFG,SCIN,1
MAFG,SLC40A1,1
MAFG,SLC44A1,1
MAFG,SMAD3,1
MAFG,STAU2,1
MAFG,TBC1D14,1
MAFG,TCF4,1
MAFG,TEC,1
MAFG,TIAM2,1
MAFG,TJP2,1
MAFG,TSC22D2,1
MAFG,ZBTB20,1
MAFK,NQO1,1
MAFK,ABLIM3,1
MAFK,ARHGEF3,1
MAFK,BACH2,1
MAFK,CACNA1D,1
MAFK,CCDC150,1
MAFK,CDK14,1
MAFK,CEP112,1
MAFK,CHD2,1
MAFK,CLIP4,1
MAFK,CPNE4,1
MAFK,CREB5,1
MAFK,CTIF,1
MAFK,DAAM1,1
MAFK,DAB2IP,1
MAFK,DCLK2,1
MAFK,DLG2,1
MAFK,DPP10,1
MAFK,DST,1
MAFK,EGLN3,1
MAFK,EIF4G3,1
MAFK,ERGIC1,1
MAFK,FLNB,1
MAFK,FMN1,1
MAFK,FOXK1,1
MAFK,GNA12,1
MAFK,IGF1R,1
MAFK,LRP1B,1
MAFK,MYCBP2,1
MAFK,PDE4D,1
MAFK,PHLDB2,1
MAFK,PPP2R2B,1
MAFK,RABGAP1L,1
MAFK,RAPGEF1,1
MAFK,RGS3,1
MAFK,SAMD4A,1
MAFK,SCN8A,1
MAFK,SEC14L1,1
MAFK,SIK3,1
MAFK,SIPA1L2,1
MAFK,SLC8A1,1
MAFK,SMAD3,1
MAFK,SYNE1,1
MAFK,TBC1D14,1
MAFK,TIAM2,1
MAFK,TJP2,1
MAFK,TNS3,1
MAFK,ZBTB20,1
MAX,NPRL3,-1
MAX,SERF2,1
MAX,CCND1,1
MAX,CDK6,1
MAX,ABLIM2,1
MAX,ACOT7,1
MAX,AGAP3,1
MAX,AGPAT3,1
MAX,ANKRD13B,1
MAX,AP3D1,1
MAX,ARHGEF3,1
MAX,AUTS2,1
MAX,CAST,1
MAX,CCDC88C,1
MAX,CREB5,1
MAX,CTBP2,1
MAX,CUEDC1,1
MAX,CYTH1,1
MAX,DNM2,1
MAX,EVL,1
MAX,FHL2,1
MAX,GRAMD4,1
MAX,GSN,1
MAX,HMGN4,1
MAX,INSR,1
MAX,KDM4B,1
MAX,KIAA0232,1
MAX,KLC1,1
MAX,KSR1,1
MAX,LMNA,1
MAX,NFATC2,1
MAX,NRXN2,1
MAX,PCBP1,1
MAX,PFKFB3,1
MAX,PHC2,1
MAX,PLA2G6,1
MAX,PLEC,1
MAX,PPP2R2C,1
MAX,PRKCZ,1
MAX,RAP1GAP2,1
MAX,RGS3,1
MAX,RPS6KA2,1
MAX,SH3KBP1,1
MAX,SH3TC1,1
MAX,SMAD3,1
MAX,SMG6,1
MAX,STAT3,1
MAX,STXBP1,1
MAX,TBCD,1
MAX,TSPAN18,1
MAX,VGLL4,1
MAZ,MYC,1
MAZ,CTDSP1,1
MAZ,KCTD15,1
MAZ,MARK2,1
MAZ,PPP1R9B,1
MAZ,PRR12,1
MAZ,RNF220,1
MAZ,ACAP3,1
MAZ,ACTN1,1
MAZ,AGPAT3,1
MAZ,AGRN,1
MAZ,AHDC1,1
MAZ,AP3D1,1
MAZ,ARAP1,1
MAZ,ARID1A,1
MAZ,BCAR1,1
MAZ,CABIN1,1
MAZ,CACNA1A,1
MAZ,CCDC97,1
MAZ,CELF5,1
MAZ,CLIP2,1
MAZ,COL1A1,1
MAZ,CRTC1,1
MAZ,CSK,1
MAZ,DGKZ,1
MAZ,DVL1,1
MAZ,EPB41L1,1
MAZ,FBXL19,1
MAZ,FOXP1,1
MAZ,GIT1,1
MAZ,GPR137,1
MAZ,HNRNPF,1
MAZ,IRF2BP1,1
MAZ,KCTD2,1
MAZ,KDM2B,1
MAZ,KLF16,1
MAZ,LASP1,1
MAZ,MAPKAPK3,1
MAZ,MED16,1
MAZ,MFSD12,1
MAZ,MLLT1,1
MAZ,MNT,1
MAZ,MSI2,1
MAZ,MYLK,1
MAZ,NCOR2,1
MAZ,NFIA,1
MAZ,NOSIP,1
MAZ,PALM,1
MAZ,PDXK,1
MAZ,PLXNB2,1
MAZ,PPFIA3,1
MAZ,PRPF31,1
MAZ,SERPINH1,1
MAZ,SLC4A2,1
MAZ,SOX12,1
MAZ,SRCIN1,1
MAZ,SSBP4,1
MAZ,ST3GAL2,1
MAZ,STAT6,1
MAZ,STK10,1
MAZ,STK11,1
MAZ,STK32C,1
MAZ,SYNGAP1,1
MAZ,TACC3,1
MAZ,TCF3,1
MAZ,TRIM47,1
MAZ,UBTF,1
MAZ,ZBTB7A,1
MBD1,ANKRD11,-1
MBD1,BANP,-1
MBD1,CELSR3,-1
MBD1,DAZAP1,-1
MBD1,DIDO1,-1
MBD1,DPP9,-1
MBD1,E4F1,-1
MBD1,EXOC7,-1
MBD1,FOXK2,-1
MBD1,HOOK2,-1
MBD1,IFT140,-1
MBD1,ITGAE,-1
MBD1,KDM4B,-1
MBD1,MAFK,-1
MBD1,MC1R,-1
MBD1,NLRC5,-1
MBD1,PGS1,-1
MBD1,PNPLA6,-1
MBD1,PPP1R37,-1
MBD1,PRPF31,-1
MBD1,PSMG4,-1
MBD1,RBM14,-1
MBD1,RGS12,-1
MBD1,RSAD1,-1
MBD1,SECISBP2,-1
MBD1,SF3A2,-1
MBD1,SRCAP,-1
MBD1,SRSF7,-1
MBD1,TCF25,-1
MBD1,THADA,-1
MBD1,THOP1,-1
MBD1,TRIM41,-1
MBD1,TTLL4,-1
MBD1,USP4,-1
MBD1,WRNIP1,-1
MBD1,ZDHHC7,-1
MBD1,ZNF263,-1
MBD1,ZZEF1,-1
MBD2,ADRB1,1
MBD2,AGAP3,1
MBD2,AJAP1,1
MBD2,CBFA2T3,1
MBD2,CELSR1,1
MBD2,CHD4,1
MBD2,ELAVL3,1
MBD2,ESPN,1
MBD2,FLT4,1
MBD2,HUS1B,1
MBD2,IRX1,1
MBD2,KIAA1614,1
MBD2,OPLAH,1
MBD2,PAQR9,1
MBD2,PKP3,1
MBD2,PLEKHG5,1
MBD2,PPP1R3G,1
MBD2,PRKCZ,1
MBD2,RADIL,1
MBD2,SHISA6,1
MBD2,SLC16A3,1
MBD2,SNCB,1
MBD2,SPPL2B,1
MBD2,TBX1,1
MBD2,TUB,1
MBD2,TYK2,1
MEF2A,KLF2,1
MEF2A,GTDC1,1
MEF2A,MEF2D,1
MEF2A,SCHIP1,1
MEF2A,SYNE1,1
MEF2A,AFAP1,1
MEF2A,AKAP6,1
MEF2A,ARHGAP10,1
MEF2A,ARHGAP24,1
MEF2A,ARHGAP42,1
MEF2A,ARHGEF12,1
MEF2A,ARHGEF3,1
MEF2A,ASAP1,1
MEF2A,ATF3,1
MEF2A,BCAS3,1
MEF2A,CAB39,1
MEF2A,CDC42EP3,1
MEF2A,CDYL,1
MEF2A,CHD9,1
MEF2A,CRIM1,1
MEF2A,DAAM1,1
MEF2A,DMD,1
MEF2A,DST,1
MEF2A,EEA1,1
MEF2A,EFR3A,1
MEF2A,ERC1,1
MEF2A,ERCC1,1
MEF2A,FBXW11,1
MEF2A,FCHSD2,1
MEF2A,GOLIM4,1
MEF2A,HDAC9,1
MEF2A,HIVEP2,1
MEF2A,HMGB1,1
MEF2A,IPCEF1,1
MEF2A,ITGB1,1
MEF2A,ITPR1,1
MEF2A,JMJD1C,1
MEF2A,KDM4C,1
MEF2A,KIAA1217,1
MEF2A,KLF6,1
MEF2A,KLF9,1
MEF2A,LHFPL2,1
MEF2A,LMNA,1
MEF2A,LRCH1,1
MEF2A,LTBP1,1
MEF2A,MACF1,1
MEF2A,MB,1
MEF2A,MBNL1,1
MEF2A,MEF2C,1
MEF2A,METTL8,1
MEF2A,MSN,1
MEF2A,MYH9,1
MEF2A,MYLK,1
MEF2A,NCOA3,1
MEF2A,NCOA7,1
MEF2A,NEDD9,1
MEF2A,NEK6,1
MEF2A,NEK7,1
MEF2A,NFATC2,1
MEF2A,NIN,1
MEF2A,NUMB,1
MEF2A,PALLD,1
MEF2A,PAM,1
MEF2A,PEAK1,1
MEF2A,PHTF2,1
MEF2A,PICALM,1
MEF2A,PIK3AP1,1
MEF2A,PLB1,1
MEF2A,PLCL2,1
MEF2A,PRDM2,1
MEF2A,PRKCE,1
MEF2A,PTK2,1
MEF2A,RAB11FIP1,1
MEF2A,RABGAP1L,1
MEF2A,RBPJ,1
MEF2A,RGS3,1
MEF2A,RIN2,1
MEF2A,SAMD4A,1
MEF2A,SASH1,1
MEF2A,SIPA1L1,1
MEF2A,SLC12A8,1
MEF2A,ST6GAL1,1
MEF2A,STARD13,1
MEF2A,SVIL,1
MEF2A,TBL1XR1,1
MEF2A,TCF4,1
MEF2A,TJP2,1
MEF2A,TNRC6B,1
MEF2A,TRIO,1
MEF2A,UST,1
MEF2A,UTRN,1
MEF2A,UVRAG,1
MEF2A,WWTR1,1
MEF2A,XYLT1,1
MEF2A,ZEB1,1
MEF2A,ZNF385B,1
MEF2B,KLF2,1
MEF2B,ARHGEF7,1
MEF2B,CRMP1,1
MEF2B,DGKD,1
MEF2B,E2F5,1
MEF2B,EVI2B,1
MEF2B,GNAS,1
MEF2B,HDAC5,1
MEF2B,HDAC9,1
MEF2B,KCNH8,1
MEF2B,KLF6,1
MEF2B,LTBP1,1
MEF2B,MACF1,1
MEF2B,MEF2A,1
MEF2B,NELL2,1
MEF2B,NFX1,1
MEF2B,NR4A1,1
MEF2B,NUP210,1
MEF2B,PIK3AP1,1
MEF2B,RAPGEF5,1
MEF2B,RASGRP3,1
MEF2B,RP1,1
MEF2B,ST6GAL1,1
MEF2B,SYNE1,1
MEF2B,TADA3,1
MEF2B,TBL1XR1,1
MEF2B,TCF3,1
MEF2B,TNKS,1
MEF2B,TOX2,1
MEF2B,USP2,1
MEF2B,ZNF395,1
MEF2B,ZNF608,1
MEF2C,KLF2,1
MEF2C,CLIC5,1
MEF2C,HDAC9,1
MEF2C,PLCL2,1
MEF2C,TCF4,1
MEF2C,ANK3,1
MEF2C,ARHGAP10,1
MEF2C,ARHGAP24,1
MEF2C,ARHGAP25,1
MEF2C,ARHGEF3,1
MEF2C,ARHGEF7,1
MEF2C,ARID1A,1
MEF2C,ASB2,1
MEF2C,BCL2,1
MEF2C,CDK14,1
MEF2C,CDKL5,1
MEF2C,DNAJB2,1
MEF2C,DPYSL3,1
MEF2C,EBF1,1
MEF2C,ENTPD1,1
MEF2C,EPS15,1
MEF2C,ERC1,1
MEF2C,ETS1,1
MEF2C,FCHSD2,1
MEF2C,FLI1,1
MEF2C,FMNL3,1
MEF2C,FOXP1,1
MEF2C,GPR55,1
MEF2C,GTDC1,1
MEF2C,HBS1L,1
MEF2C,HDAC5,1
MEF2C,IL15,1
MEF2C,INPP4A,1
MEF2C,KCNN3,1
MEF2C,LCA5,1
MEF2C,LIMS1,1
MEF2C,LMNA,1
MEF2C,MACF1,1
MEF2C,MYH9,1
MEF2C,MYLK3,1
MEF2C,NCALD,1
MEF2C,NDUFV2,1
MEF2C,NEDD9,1
MEF2C,NEK6,1
MEF2C,NFATC1,1
MEF2C,NR3C1,1
MEF2C,NREP,1
MEF2C,NUCB2,1
MEF2C,OXR1,1
MEF2C,PDE4B,1
MEF2C,PIP4K2A,1
MEF2C,PRKCH,1
MEF2C,RASGRP3,1
MEF2C,REEP1,1
MEF2C,RFTN1,1
MEF2C,RGS3,1
MEF2C,RGS6,1
MEF2C,SIPA1L1,1
MEF2C,SP100,1
MEF2C,ST6GAL1,1
MEF2C,TBL1XR1,1
MEF2C,TMSB4X,1
MEF2C,TSPAN12,1
MEF2C,TTC39C,1
MEIS1,ARHGAP10,1
MEIS1,BBS9,1
MEIS1,BCAR3,1
MEIS1,CACHD1,1
MEIS1,CACNA1A,1
MEIS1,CCDC171,1
MEIS1,DAAM1,1
MEIS1,DOCK5,1
MEIS1,DPYSL3,1
MEIS1,DSE,1
MEIS1,DST,1
MEIS1,DTNB,1
MEIS1,DYRK1A,1
MEIS1,ETS1,1
MEIS1,FBN1,1
MEIS1,FOXP2,1
MEIS1,FRYL,1
MEIS1,GAS7,1
MEIS1,GHR,1
MEIS1,GLIS3,1
MEIS1,GNA12,1
MEIS1,HDAC9,1
MEIS1,HECW2,1
MEIS1,KIAA1217,1
MEIS1,KSR1,1
MEIS1,LSAMP,1
MEIS1,MID1,1
MEIS1,NFIA,1
MEIS1,NFIB,1
MEIS1,PALLD,1
MEIS1,PARD3,1
MEIS1,PDE11A,1
MEIS1,PHACTR3,1
MEIS1,PLCL2,1
MEIS1,PLD1,1
MEIS1,PPARG,1
MEIS1,RAPGEF5,1
MEIS1,RERE,1
MEIS1,RYR3,1
MEIS1,SLC8A1,1
MEIS1,SPTBN1,1
MEIS1,TCF4,1
MEIS1,TLE4,1
MEIS1,TNIK,1
MEIS1,UBE2E1,1
MEIS1,UBR3,1
MEIS1,USP6NL,1
MEIS1,VGLL4,1
MEIS1,XXYLT1,1
MEIS1,ZFPM2,1
MEIS2,MCC,1
MEIS2,NCALD,1
MEIS2,TGFBR3,1
MEIS2,ADD3,1
MEIS2,ANKRD11,1
MEIS2,ARHGAP24,1
MEIS2,ATAD2B,1
MEIS2,ATP2B4,1
MEIS2,CCNY,1
MEIS2,CNOT10,1
MEIS2,CORO1C,1
MEIS2,DMD,1
MEIS2,DNM2,1
MEIS2,DOCK9,1
MEIS2,DST,1
MEIS2,ETV1,1
MEIS2,FAM13A,1
MEIS2,FAM184A,1
MEIS2,FOXP1,1
MEIS2,FRYL,1
MEIS2,GFOD1,1
MEIS2,HDAC4,1
MEIS2,HK1,1
MEIS2,ITSN1,1
MEIS2,KCNH2,1
MEIS2,MAN1C1,1
MEIS2,MAPRE2,1
MEIS2,MATN2,1
MEIS2,MBD5,1
MEIS2,MCF2L2,1
MEIS2,MEF2C,1
MEIS2,MITF,1
MEIS2,NAV2,1
MEIS2,NCOA7,1
MEIS2,NFIA,1
MEIS2,NPAS3,1
MEIS2,NR2F2,1
MEIS2,PTK2,1
MEIS2,RABGAP1L,1
MEIS2,ROR2,1
MEIS2,SBF2,1
MEIS2,SDCCAG8,1
MEIS2,SORBS1,1
MEIS2,SPAG6,1
MEIS2,SPRED2,1
MEIS2,SPTBN1,1
MEIS2,SSBP2,1
MEIS2,SSBP3,1
MEIS2,SSH1,1
MEIS2,STXBP5,1
MEIS2,TIAM2,1
MEIS2,TNIK,1
MEIS2,WDR64,1
MEIS2,ZFPM2,1
MEIS2,ZNF521,1
MEIS2,ZNF608,1
MITF,APEX1,1
MITF,BCL2,1
MITF,BIRC7,1
MITF,CDK2,1
MITF,CDKN2A,-1
MITF,CLCN7,1
MITF,DIAPH1,1
MITF,GPR143,1
MITF,HERC2,1
MITF,HOXB4,1
MITF,ITPR1,1
MITF,MAPRE2,1
MITF,MET,1
MITF,MLANA,1
MITF,PMEL,1
MITF,PRKCB,1
MITF,RAB27A,1
MITF,SNAI2,1
MITF,STARD13,1
MITF,TBC1D1,1
MNT,GATAD2A,-1
MNT,PLEC,-1
MNT,SH3BP2,-1
MNT,ACIN1,-1
MNT,AGAP3,-1
MNT,ANKRD11,-1
MNT,AP3D1,-1
MNT,BCL9L,-1
MNT,BCR,-1
MNT,CABLES1,-1
MNT,CAST,-1
MNT,CMIP,-1
MNT,COBL,-1
MNT,CSNK1D,-1
MNT,ECE1,-1
MNT,ELL,-1
MNT,EPN2,-1
MNT,EVL,-1
MNT,FAM131A,-1
MNT,FOXK2,-1
MNT,GREB1,-1
MNT,GSN,-1
MNT,KDM4B,-1
MNT,KDM6B,-1
MNT,LRRFIP1,-1
MNT,MAFK,-1
MNT,MARK2,-1
MNT,MED15,-1
MNT,MGRN1,-1
MNT,MYH9,-1
MNT,NCOR2,-1
MNT,NET1,-1
MNT,NGLY1,-1
MNT,PDXK,-1
MNT,PDZRN3,-1
MNT,PFKFB3,-1
MNT,POR,-1
MNT,PPP2R2C,-1
MNT,PRKAG2,-1
MNT,PRRC2B,-1
MNT,RAB40C,-1
MNT,RAI1,-1
